"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"237","RT @pequemosa1: Me encantó!!   😁😁 
#Quetzal1 https://t.co/7jHypwsqLv",FALSE,0,NA,2020-03-08 20:50:21,FALSE,NA,"1236756160637800455",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milian_tiul",19,TRUE,FALSE,NA,NA
"238","RT @rulobono: El vuelo de un Quetzal ❤🇬🇹 #Quetzal1 https://t.co/RxtSFAexUF",FALSE,0,NA,2020-03-08 20:48:55,FALSE,NA,"1236755802616213504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alicarol_B",43,TRUE,FALSE,NA,NA
"239","RT @CIVguate: El ministro Josué Lemus y el viceministro de Comunicaciones Rodolfo Letona, felicitan al grupo de estudiantes de la @uvggt UV…",FALSE,0,NA,2020-03-08 20:47:52,FALSE,NA,"1236755535841710081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SITgt",4,TRUE,FALSE,NA,NA
"240","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 20:46:18,FALSE,NA,"1236755141308682240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apantepehua",139,TRUE,FALSE,NA,NA
"241","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 20:46:15,FALSE,NA,"1236755128331505665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaBacteriaCrew",164,TRUE,FALSE,NA,NA
"242","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 20:43:08,FALSE,NA,"1236754347389792256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edwinddl",139,TRUE,FALSE,NA,NA
"243","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 20:43:04,FALSE,NA,"1236754329996050433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WalterGudiel",139,TRUE,FALSE,NA,NA
"244","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 20:32:30,FALSE,NA,"1236751670564073473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1980cmrb",139,TRUE,FALSE,NA,NA
"245","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 20:26:50,FALSE,NA,"1236750244211314689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuisD_Fenix",164,TRUE,FALSE,NA,NA
"246","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 20:25:21,FALSE,NA,"1236749872176529413",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benfeldt40",139,TRUE,FALSE,NA,NA
"247","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 20:25:14,FALSE,NA,"1236749841914572800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5CHAPS",139,TRUE,FALSE,NA,NA
"248","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 20:19:46,FALSE,NA,"1236748464878489606",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callmeyourjp",139,TRUE,FALSE,NA,NA
"249","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 20:19:07,FALSE,NA,"1236748300285612036",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CsarUrizar1",164,TRUE,FALSE,NA,NA
"250","RT @xxBrahamxx: Esa mara que anda va de tirar shit a la UVG y no lleva ni 2 meses en la USAC, todo bien en casa? 😂
Y para la UVG o cualquie…",FALSE,0,NA,2020-03-08 20:17:12,FALSE,NA,"1236747820268388360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sad_storyes95",1,TRUE,FALSE,NA,NA
"251","RT @Lorena_CR: El primer satélite 🛰 guatemalteco se lanza hoy, se llama Quetzal 1 y qué buen nombre... porque qué ave tan majestuosa y bell…",FALSE,0,NA,2020-03-08 20:13:26,FALSE,NA,"1236746872968171522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rigojts",31,TRUE,FALSE,NA,NA
"252","RT @Ing_guardado: Mientras tanto en El Salvador nos gobierna un incompetente a través de #Twitter generando odio y división. Nuestros herma…",FALSE,0,NA,2020-03-08 20:11:04,FALSE,NA,"1236746274692620289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RafaelR51656216",30,TRUE,FALSE,NA,NA
"253","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 20:09:07,FALSE,NA,"1236745784202350593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gerenalgasdame",164,TRUE,FALSE,NA,NA
"254","RT @jonathanardon: #Quetzal1 un día histórico para Gt , aún que la sociedad y losmedios no le den el valor que merece.  
Yo si aplaudo este…",FALSE,0,NA,2020-03-08 20:02:31,FALSE,NA,"1236744122549055489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_PRDSBAM",32,TRUE,FALSE,NA,NA
"255","RT @china_bernal: Pero esto no lo transmitieron en vivo por canales nacionales ni fue noticia 1 o 2 meses antes. Como no eran 2 alcaldes co…",FALSE,0,NA,2020-03-08 20:02:28,FALSE,NA,"1236744112537288705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_PRDSBAM",74,TRUE,FALSE,NA,NA
"256","RT @Frankygmez777: Quiero honrar el gran esfuerzo realizado por el equipo de científicos guatemaltecos, que con la puesta en marcha de éste…",FALSE,0,NA,2020-03-08 20:02:26,FALSE,NA,"1236744101883785217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_PRDSBAM",61,TRUE,FALSE,NA,NA
"257","RT @Lorena_CR: El primer satélite 🛰 guatemalteco se lanza hoy, se llama Quetzal 1 y qué buen nombre... porque qué ave tan majestuosa y bell…",FALSE,0,NA,2020-03-08 20:02:24,FALSE,NA,"1236744094925406208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_PRDSBAM",31,TRUE,FALSE,NA,NA
"258","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 20:02:05,FALSE,NA,"1236744016844206080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lucas17124032",139,TRUE,FALSE,NA,NA
"259","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 19:49:43,FALSE,NA,"1236740904993652736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelmatt96",139,TRUE,FALSE,NA,NA
"260","RT @Fredy_Espaa: Por cierto, sobre la bonita resonancia que ha tenido el proyecto #Quetzal1 todas las dudas que tengan no duden en pregunta…",FALSE,0,NA,2020-03-08 19:35:35,FALSE,NA,"1236737344885137409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_florgalindo",21,TRUE,FALSE,NA,NA
"261","RT @cyranoruizc: Este es un triunfo histórico que hoy celebra también @udvgt. El #satélite será recordatorio que, cuando convergen el esfue…",FALSE,0,NA,2020-03-08 19:35:09,FALSE,NA,"1236737238010118144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marius_gt",5,TRUE,FALSE,NA,NA
"262","RT @carlitrosgt: UVG lanzando #Quetzal1 / USAC pidiendo 1 Quetzal https://t.co/rp3v4CBVRf",FALSE,0,NA,2020-03-08 19:34:53,FALSE,NA,"1236737168841887747",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MaxCold",50,TRUE,FALSE,NA,NA
"263","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 19:34:15,FALSE,NA,"1236737012532752388",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","walfredeleon",164,TRUE,FALSE,NA,NA
"264","Esa mara que anda va de tirar shit a la UVG y no lleva ni 2 meses en la USAC, todo bien en casa? 😂
Y para la UVG o… https://t.co/nGiAG1xRKv",FALSE,2,NA,2020-03-08 19:32:53,TRUE,NA,"1236736666569768960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xxBrahamxx",1,FALSE,FALSE,NA,NA
"265","RT @Oacnudh_GT: Felicitaciones a jóvenes, docentes y voluntarias/os que crearon el #Quetzal1, primer satélite guatemalteco. 

Este logro mu…",FALSE,0,NA,2020-03-08 19:29:47,FALSE,NA,"1236735886001389569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Francis87918705",10,TRUE,FALSE,NA,NA
"266","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 19:25:46,FALSE,NA,"1236734875190931458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Uripas",164,TRUE,FALSE,NA,NA
"267","RT @McGuate: En McDonald’s Guatemala estamos orgullosos de los chapines que hicieron posible que el #Quetzal1 estuviera en órbita.

Si tú c…",FALSE,0,NA,2020-03-08 19:25:21,FALSE,NA,"1236734771650232323",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Estuardofonseca",59,TRUE,FALSE,NA,NA
"268","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 19:24:06,FALSE,NA,"1236734455575871489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lverria",139,TRUE,FALSE,NA,NA
"269","La gente que está peleando por las universidades a raíz de #Quetzal1 , evidencia su ignorancia total sobre ciencia… https://t.co/9z4eKrv9O7",FALSE,1,NA,2020-03-08 19:17:10,TRUE,NA,"1236732713031344135",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hupernikao316",0,FALSE,FALSE,NA,NA
"270","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 19:17:08,FALSE,NA,"1236732704126906368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VicGarciaProMax",164,TRUE,FALSE,NA,NA
"271","RT @Ing_guardado: Mientras tanto en El Salvador nos gobierna un incompetente a través de #Twitter generando odio y división. Nuestros herma…",FALSE,0,NA,2020-03-08 19:10:49,FALSE,NA,"1236731113021849600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rodolfo1989",30,TRUE,FALSE,NA,NA
"272","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 19:07:41,FALSE,NA,"1236730325700694023",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ARRRRMANDO__",139,TRUE,FALSE,NA,NA
"273","RT @Ing_guardado: Mientras tanto en El Salvador nos gobierna un incompetente a través de #Twitter generando odio y división. Nuestros herma…",FALSE,0,NA,2020-03-08 19:05:33,FALSE,NA,"1236729786854187014",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","99Escamilla",30,TRUE,FALSE,NA,NA
"274","RT @Lorena_CR: El primer satélite 🛰 guatemalteco se lanza hoy, se llama Quetzal 1 y qué buen nombre... porque qué ave tan majestuosa y bell…",FALSE,0,NA,2020-03-08 19:03:21,FALSE,NA,"1236729235307401216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Osukarin",31,TRUE,FALSE,NA,NA
"275","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 18:59:38,FALSE,NA,"1236728300619300864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","panalmenares",139,TRUE,FALSE,NA,NA
"276","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 18:58:41,FALSE,NA,"1236728058188648451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hasta_Donde",139,TRUE,FALSE,NA,NA
"277","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 18:55:19,FALSE,NA,"1236727213917175808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dalej502",164,TRUE,FALSE,NA,NA
"278","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 18:48:21,FALSE,NA,"1236725459683028992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kobolski",164,TRUE,FALSE,NA,NA
"279","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 18:45:43,FALSE,NA,"1236724798799196165",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","china_bernal",164,TRUE,FALSE,NA,NA
"280","RT @DrGiammattei: Felicito a los estudiantes de la @uvggt por poner en alto el nombre de Guatemala llevando el primer satélite guatemalteco…",FALSE,0,NA,2020-03-08 18:43:16,FALSE,NA,"1236724180575453185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MasNoticias2881",307,TRUE,FALSE,NA,NA
"281","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 18:43:15,FALSE,NA,"1236724176989425665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alex6_19",164,TRUE,FALSE,NA,NA
"282","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 18:42:30,FALSE,NA,"1236723989231403008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ale_Mafaldologa",139,TRUE,FALSE,NA,NA
"283","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 18:38:18,FALSE,NA,"1236722932451348480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","castilloreyna",139,TRUE,FALSE,NA,NA
"284","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 18:37:28,FALSE,NA,"1236722720932540419",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josephturcios12",139,TRUE,FALSE,NA,NA
"285","RT @McGuate: En McDonald’s Guatemala estamos orgullosos de los chapines que hicieron posible que el #Quetzal1 estuviera en órbita.

Si tú c…",FALSE,0,NA,2020-03-08 18:36:50,FALSE,NA,"1236722559388979207",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","any_flores_",59,TRUE,FALSE,NA,NA
"286","RT @dguillenflores: ¡Histórico! Así fue el lanzamiento del #Quetzal1, el primer satélite guatemalteco, al módulo Kibo en la Estación Espaci…",FALSE,0,NA,2020-03-08 18:33:45,FALSE,NA,"1236721785514663947",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Humberto1194738",574,TRUE,FALSE,NA,NA
"287","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 18:30:59,FALSE,NA,"1236721090707193856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jChapincito",139,TRUE,FALSE,NA,NA
"288","RT @lamuymiau: Ante el lanzamiento de #Quetzal1 y el orgullo guatemateco de tener una universidad privada @uvggt que lo lance, yo quiero in…",FALSE,0,NA,2020-03-08 18:24:45,FALSE,NA,"1236719519017496576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marcoo98",23,TRUE,FALSE,NA,NA
"289","RT @McGuate: En McDonald’s Guatemala estamos orgullosos de los chapines que hicieron posible que el #Quetzal1 estuviera en órbita.

Si tú c…",FALSE,0,NA,2020-03-08 18:19:16,FALSE,NA,"1236718139905318912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juless38",59,TRUE,FALSE,NA,NA
"290","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 18:14:04,FALSE,NA,"1236716832670789632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","klrgenis",139,TRUE,FALSE,NA,NA
"291","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 18:12:08,FALSE,NA,"1236716343929511938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FranciscoTB_98",164,TRUE,FALSE,NA,NA
"292","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 18:10:23,FALSE,NA,"1236715906493026304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arenitadeDios",139,TRUE,FALSE,NA,NA
"293","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 18:08:15,FALSE,NA,"1236715366275002368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianaSalHer",139,TRUE,FALSE,NA,NA
"294","RT @dguillenflores: ¡Histórico! Así fue el lanzamiento del #Quetzal1, el primer satélite guatemalteco, al módulo Kibo en la Estación Espaci…",FALSE,0,NA,2020-03-08 18:04:41,FALSE,NA,"1236714471827156993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hugoagalvez",574,TRUE,FALSE,NA,NA
"295","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 18:03:24,FALSE,NA,"1236714146940571648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tabicho",164,TRUE,FALSE,NA,NA
"296","RT @McGuate: En McDonald’s Guatemala estamos orgullosos de los chapines que hicieron posible que el #Quetzal1 estuviera en órbita.

Si tú c…",FALSE,0,NA,2020-03-08 18:03:21,FALSE,NA,"1236714134915424259",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chsguate",59,TRUE,FALSE,NA,NA
"297","RT @TIO_CHEMA_: La diferencia entre #Quetzal1 y #1Quetzal 🤣🤣🤣🤣🤣🤣🤣🤣👍🏼👍🏼👍🏼👍🏼👍🏼",FALSE,0,NA,2020-03-08 17:58:40,FALSE,NA,"1236712957129764865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuisRod090478",2,TRUE,FALSE,NA,NA
"298","RT @aedilzare: Sin menospreciar el trabajo de estudiantes UVG, lanzó la pregunta:

 ¿Qué parte principal del satélite #Quetzal1 ha sido rea…",FALSE,0,NA,2020-03-08 17:57:59,FALSE,NA,"1236712784043409408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SanctusBatz55",52,TRUE,FALSE,NA,NA
"299","RT @DrGiammattei: Felicito a los estudiantes de la @uvggt por poner en alto el nombre de Guatemala llevando el primer satélite guatemalteco…",FALSE,0,NA,2020-03-08 17:47:53,FALSE,NA,"1236710244463632387",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joseramosreyes",307,TRUE,FALSE,NA,NA
"300","RT @aedilzare: Sin menospreciar el trabajo de estudiantes UVG, lanzó la pregunta:

 ¿Qué parte principal del satélite #Quetzal1 ha sido rea…",FALSE,0,NA,2020-03-08 17:47:41,FALSE,NA,"1236710191728599041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Demonio1917365",52,TRUE,FALSE,NA,NA
"301","La diferencia entre #Quetzal1 y #1Quetzal 🤣🤣🤣🤣🤣🤣🤣🤣👍🏼👍🏼👍🏼👍🏼👍🏼 https://t.co/SKfmGzfSDm",FALSE,10,NA,2020-03-08 17:46:19,FALSE,NA,"1236709849913851904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TIO_CHEMA_",2,FALSE,FALSE,NA,NA
"302","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 17:33:43,FALSE,NA,"1236706676402774017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gustavodeleon07",139,TRUE,FALSE,NA,NA
"303","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 17:28:58,FALSE,NA,"1236705480430493697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leenin_",164,TRUE,FALSE,NA,NA
"304","RT @aedilzare: Sin menospreciar el trabajo de estudiantes UVG, lanzó la pregunta:

 ¿Qué parte principal del satélite #Quetzal1 ha sido rea…",FALSE,0,NA,2020-03-08 17:27:52,FALSE,NA,"1236705206542491649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prgq",52,TRUE,FALSE,NA,NA
"305","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 17:24:35,FALSE,NA,"1236704381053124609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seloencargo",139,TRUE,FALSE,NA,NA
"306","RT @DavidRojasGt: Genial ver éste lanzamiento nuevamente. Ahora a esperar los resultados cuando éste satélite esté en orbita. En Guatemala…",FALSE,0,NA,2020-03-08 17:24:31,FALSE,NA,"1236704362988175361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemendezgt",115,TRUE,FALSE,NA,NA
"307","RT @DrGiammattei: Felicito a los estudiantes de la @uvggt por poner en alto el nombre de Guatemala llevando el primer satélite guatemalteco…",FALSE,0,NA,2020-03-08 17:19:17,FALSE,NA,"1236703044777259008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D21Mishel",307,TRUE,FALSE,NA,NA
"308","RT @Darth_Noodle: Y pues resulta que el co-director del Proyecto CubeSat y catedrático de la carrera de Ingeniería Mecánica de la UVG, es n…",FALSE,0,NA,2020-03-08 17:19:16,FALSE,NA,"1236703039723114498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BacteriaSound",139,TRUE,FALSE,NA,NA
"309","Que puta hueva que sigan con lo del #Quetzal1. Imbéciles de ambos lados peleando por puras muladas. IMBÉCILES",FALSE,1,NA,2020-03-08 17:19:15,FALSE,NA,"1236703037282037760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LexTalionisGT",0,FALSE,FALSE,NA,NA
"310","RT @XaviMonterroso: No he visto a nadie de la UVG tirarle mierda a la USAC por lo del #Quetzal1 solo el puro cholojo netcentero, los lamebo…",FALSE,0,NA,2020-03-08 17:19:14,FALSE,NA,"1236703031581908993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edy_Galicia",164,TRUE,FALSE,NA,NA
"311","RT @aedilzare: Sin menospreciar el trabajo de estudiantes UVG, lanzó la pregunta:

 ¿Qué parte principal del satélite #Quetzal1 ha sido rea…",FALSE,0,NA,2020-03-08 17:18:38,FALSE,NA,"1236702881891352577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asieslavidaha",52,TRUE,FALSE,NA,NA
"312","¿En serio sigue la discusión por el tema del #Quetzal1? 😒",FALSE,0,NA,2020-03-08 17:18:12,FALSE,NA,"1236702773170909186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ALLYCIMI",0,FALSE,FALSE,NA,NA
"313","RT @McGuate: En McDonald’s Guatemala estamos orgullosos de los chapines que hicieron posible que el #Quetzal1 estuviera en órbita.

Si tú c…",FALSE,0,NA,2020-03-08 17:17:07,FALSE,NA,"1236702498758549509",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GDgamas",59,TRUE,FALSE,NA,NA
